customer_id,plan_type,contract_type,subscription_date,total_users,unsubscribed_date,churned,payment_value_mean,payment_value_sum,payment_value_std,payment_value_min,payment_value_max,payment_delay_days_mean,payment_delay_days_max,is_dunning_sum,is_dunning_mean,is_on_time_sum,is_on_time_mean,payment_consistency_score,dunning_event_count,dunning_event_ratio,monthly_usage_hrs_mean,monthly_usage_hrs_std,monthly_usage_hrs_max,monthly_usage_hrs_min,feature_adoption_pct_mean,feature_adoption_pct_std,feature_adoption_pct_max,last_login_date_max,days_since_last_login,usage_trend,avg_monthly_usage_hours,avg_nps_score,nps_std,nps_min,nps_max,recent_nps_score,nps_trend,detractor_ratio,nps_normalized,total_tickets,tickets_account,tickets_billing,tickets_feature request,tickets_onboarding,tickets_technical,priority_critical,priority_high,priority_low,priority_medium,resolved_tickets,open_tickets,critical_high_tickets,critical_ticket_ratio,resolution_rate,unresolved_ratio,tenure_days,tenure_months,tenure_years,months_to_renewal,inactive_flag,mrr_current,mrr_6mo_avg,contract_factor,annual_value,payment_health_score,engagement_health_score,satisfaction_health_score,revenue_at_risk,payment_trend,usage_per_user,usage_segment,feature_adoption_trend,engagement_velocity,churn_risk_score,support_burden_ratio,starter_monthly_usage_per_user,starter_engagement_to_cost,professional_expansion_potential,professional_revenue_quality,enterprise_account_health,enterprise_strategic_risk,total_users_change,nps_deterioration_risk,cost_per_user,roi_indicator
C-0032,Enterprise,Monthly,2021-01-31,34,2024-05-12,1,1529.86,15298.599999999999,0.0,1529.86,1529.86,4.5,15,0,0.0,5,0.5,0.5,0.0,0.0,53.0,,53.0,53.0,39.6,,39.6,2024-12-05,27,0.0,53.0,10.0,0.0,10.0,10.0,10.0,0.0,0.0,1.0,17.0,0.0,4.0,5.0,2.0,6.0,3.0,7.0,5.0,2.0,14.0,3.0,10.0,0.5882352941176471,0.8235294117647058,0.17647058823529413,1431,47.7,3.9205479452054797,0,0,1529.86,1529.86,1.0,18358.32,0.7200000000000001,1.0,0.8088235294117647,10691.021647058824,0.0,1.5588235294117647,regular_user,0.0,0.0,0.8542058823529413,0.35639412997903563,0.0,0.0,0.0,0.0,0.8402058823529412,0.5882352941176471,33,0.0,44.99588235294117,0.03464369288693083
C-0033,Professional,Monthly,2020-12-31,19,,0,373.6,17559.2,0.0,373.6,373.6,0.0,0,0,0.0,47,1.0,1.0,0.0,0.0,119.6,,119.6,119.6,36.3,,36.3,2024-12-31,1,0.0,119.6,4.0,1.4142135623730951,4.0,4.0,4.0,0.0,1.0,0.45454545454545453,4.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,0.25,0.75,0.25,1462,48.733333333333334,4.005479452054795,0,0,373.6,373.6,1.0,4483.200000000001,1.0,1.0,0.6022727272727273,2700.1090909090913,0.0,6.294736842105263,regular_user,0.0,0.0,0.9005681818181819,0.08207934336525308,0.0,0.0,0.9473684210526315,0.45454545454545453,0.0,0.0,18,0.0,19.663157894736845,0.32012847965738755
C-0034,Professional,Monthly,2023-10-31,9,,0,295.61,14189.28,0.0,295.61,295.61,0.7916666666666666,15,0,0.0,43,0.8958333333333334,0.8958333333333334,0.0,0.0,46.4,,46.4,46.4,74.0,,74.0,2024-10-25,68,0.0,46.4,2.0,1.4142135623730951,2.0,2.0,2.0,0.0,1.0,0.2727272727272727,9.0,1.0,3.0,0.0,1.0,4.0,2.0,3.0,1.0,3.0,8.0,1.0,5.0,0.5555555555555556,0.8888888888888888,0.1111111111111111,428,14.266666666666667,1.1726027397260275,0,1,295.61,295.61,1.0,3547.32,0.9426388888888889,1.0,0.46969696969696967,1570.5923527777782,0.0,5.155555555555555,regular_user,0.0,0.0,0.8473478535353536,0.6308411214953271,0.0,0.0,0.8888888888888888,0.24431818181818182,0.0,0.0,8,0.0,32.845555555555556,0.15696356686174348
C-0035,Enterprise,Annual,2023-08-31,97,,0,47306.76,94613.52,0.0,47306.76,47306.76,0.0,0,0,0.0,2,1.0,1.0,0.0,0.0,131.2,,131.2,131.2,71.6,,71.6,2024-11-09,53,0.0,131.2,2.5,2.1213203435596424,1.0,4.0,1.0,-1.5,1.0,0.3181818181818182,12.0,1.0,3.0,1.0,2.0,5.0,0.0,4.0,2.0,6.0,9.0,3.0,4.0,0.3333333333333333,0.75,0.25,489,16.3,1.3397260273972602,7,1,47306.76,47306.76,0.7,94613.52,1.0,1.0,0.5132575757575758,203956.6448181818,0.0,1.3525773195876287,power_user,0.0,0.0,0.8783143939393939,0.7361963190184049,0.0,0.0,0.0,0.0,0.8783143939393939,0.3333333333333333,96,1.5,487.69855670103095,0.002773387989369806
C-0036,Professional,Monthly,2023-11-30,16,,0,700.88,11214.08,0.0,700.88,700.88,1.9375,14,0,0.0,13,0.8125,0.8125,0.0,0.0,90.2,,90.2,90.2,82.8,,82.8,2024-10-28,65,0.0,90.2,10.0,1.4142135623730951,10.0,10.0,10.0,0.0,0.0,1.0,10.0,1.0,5.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,9.0,1.0,5.0,0.5,0.9,0.1,398,13.266666666666667,1.0904109589041096,0,1,700.88,700.88,1.0,8410.56,0.8933333333333334,1.0,0.85,6386.418560000002,0.0,5.6375,regular_user,0.0,0.0,0.9251666666666668,0.7537688442211055,0.0,0.0,0.9375,0.8125,0.0,0.0,15,0.0,43.805,0.12869535441159685
C-0037,Professional,Annual,2024-10-31,5,,0,9013.08,36052.32,0.0,9013.08,9013.08,10.75,14,2,0.5,0,0.0,0.0,2.0,0.5,145.8,,145.8,145.8,70.4,,70.4,2024-10-09,84,0.0,145.8,3.5,2.1213203435596424,2.0,5.0,2.0,-1.5,1.0,0.4090909090909091,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,62,2.066666666666667,0.16986301369863013,9,1,9013.08,9013.08,0.7,36052.32,0.2783333333333333,1.0,0.7045454545454546,14846.591187272727,0.0,29.160000000000004,power_user,0.0,0.0,0.6735530303030304,1.4516129032258063,0.0,0.0,0.8,0.0,0.0,0.0,4,1.5,1802.616,0.016176490167623056
C-0038,Professional,Annual,2022-03-31,15,,0,8228.64,41143.2,0.0,8228.64,8228.64,5.0,12,4,0.8,0,0.0,0.0,4.0,0.8,47.2,,47.2,47.2,46.0,,46.0,2024-12-02,30,0.0,47.2,7.5,2.1213203435596424,6.0,9.0,6.0,-1.5,0.5,0.7727272727272727,13.0,1.0,4.0,2.0,0.0,6.0,3.0,3.0,2.0,5.0,9.0,4.0,6.0,0.46153846153846156,0.6923076923076923,0.3076923076923077,1007,33.56666666666667,2.758904109589041,2,0,8228.64,8228.64,0.7,41143.2,0.22666666666666668,1.0,0.694055944055944,10874.003902657338,0.0,3.146666666666667,regular_user,0.0,0.0,0.6528473193473194,0.3872889771598808,0.0,0.0,0.9333333333333333,0.0,0.0,0.0,14,1.5,548.5759999999999,0.005736063310583525
C-0039,Professional,Monthly,2022-04-30,16,,0,244.18,8057.9400000000005,0.0,244.18,244.18,0.696969696969697,12,0,0.0,31,0.9393939393939394,0.9393939393939394,0.0,0.0,52.0,,52.0,52.0,90.9,,90.9,2024-10-18,75,0.0,52.0,8.0,1.4142135623730951,8.0,8.0,8.0,0.0,0.0,0.8181818181818182,10.0,1.0,3.0,2.0,1.0,3.0,1.0,4.0,3.0,2.0,8.0,2.0,5.0,0.5,0.8,0.2,977,32.56666666666667,2.6767123287671235,0,1,244.18,244.18,1.0,2930.16,0.9650505050505052,1.0,0.7340909090909091,2075.8273211019286,0.0,3.25,regular_user,0.0,0.0,0.9212904040404042,0.3070624360286591,0.0,0.0,0.9375,0.7685950413223142,0.0,0.0,15,0.0,15.26125,0.2129576541895323
C-0040,Starter,Annual,2020-12-31,5,,0,1700.04,5100.12,0.0,1700.04,1700.04,5.0,8,0,0.0,1,0.3333333333333333,0.3333333333333333,0.0,0.0,43.6,,43.6,43.6,33.6,,33.6,2024-12-03,29,0.0,43.6,7.5,0.7071067811865476,7.0,8.0,7.0,-0.5,0.0,0.7727272727272727,9.0,1.0,2.0,1.0,0.0,3.0,1.0,2.0,2.0,3.0,6.0,2.0,3.0,0.3333333333333333,0.75,0.25,1462,48.733333333333334,4.005479452054795,11,0,1700.04,1700.04,0.7,5100.12,0.6333333333333333,1.0,0.7613636363636364,6885.934745454544,0.0,8.72,regular_user,0.0,0.0,0.8120075757575758,0.35386631716906947,8.72,0.0005882214536128561,0.0,0.0,0.0,0.0,4,0.5,340.008,0.02564645537752053
C-0041,Professional,Monthly,2021-07-31,11,2024-04-10,1,264.59,12700.32,0.0,264.59,264.59,1.0625,13,0,0.0,43,0.8958333333333334,0.8958333333333334,0.0,0.0,46.1,,46.1,46.1,72.9,,72.9,2024-10-04,89,0.0,46.1,7.5,0.7071067811865476,7.0,8.0,7.0,-0.5,0.0,0.7727272727272727,6.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,3.0,3.0,3.0,0.5,0.5,0.5,1250,41.666666666666664,3.4246575342465753,0,1,264.59,264.59,1.0,3175.08,0.9408333333333334,1.0,0.6363636363636364,1900.9588818181817,0.0,4.190909090909091,regular_user,0.0,0.0,0.8883825757575757,0.14400000000000002,0.0,0.0,0.9090909090909091,0.6922348484848485,0.0,0.0,10,0.5,24.05363636363636,0.1742318303790771
C-0042,Professional,Monthly,2022-10-31,10,,0,405.37999999999994,16620.579999999998,0.0,405.38,405.38,0.8292682926829268,13,0,0.0,37,0.9024390243902439,0.9024390243902439,0.0,0.0,125.7,,125.7,125.7,14.6,,14.6,2024-10-28,65,0.0,125.7,7.0,1.4142135623730951,7.0,7.0,7.0,0.0,0.0,0.7272727272727273,12.0,2.0,4.0,2.0,0.0,4.0,3.0,4.0,3.0,2.0,12.0,0.0,7.0,0.5833333333333334,1.0,0.0,793,26.433333333333334,2.1726027397260275,0,1,405.37999999999994,405.37999999999994,1.0,4864.5599999999995,0.9456910569105691,1.0,0.7178030303030303,3302.1601637841827,0.0,12.57,regular_user,0.0,0.0,0.9104426274944568,0.45397225725094575,0.0,0.0,0.9,0.656319290465632,0.0,0.0,9,0.0,40.538,0.31007943164438306
C-0043,Enterprise,Monthly,2022-03-31,89,,0,2185.0,56810.0,0.0,2185.0,2185.0,0.3076923076923077,8,0,0.0,25,0.9615384615384616,0.9615384615384616,0.0,0.0,121.0,,121.0,121.0,34.8,,34.8,2024-10-28,65,0.0,121.0,6.0,1.4142135623730951,5.0,7.0,5.0,-1.0,0.5,0.6363636363636364,4.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,1.0,2.0,0.5,0.75,0.25,1007,33.56666666666667,2.758904109589041,0,1,2185.0,2185.0,1.0,26220.0,0.9787179487179487,1.0,0.6306818181818181,16184.547115384614,0.0,1.3595505617977528,regular_user,0.0,0.0,0.9002217365967367,0.11916583912611717,0.0,0.0,0.0,0.0,0.8991576340326339,0.5,88,1.0,24.55056179775281,0.05537757437070938
C-0044,Professional,Monthly,2021-11-30,3,,0,501.66999999999996,17056.78,0.0,501.67,501.67,0.3235294117647059,10,0,0.0,32,0.9411764705882353,0.9411764705882353,0.0,0.0,42.0,,42.0,42.0,87.1,,87.1,2024-11-20,42,0.0,42.0,0.5,0.7071067811865476,0.0,1.0,1.0,0.5,1.0,0.13636363636363635,3.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1128,37.6,3.0904109589041098,0,1,501.66999999999996,501.66999999999996,1.0,6020.039999999999,0.9684313725490196,1.0,0.3181818181818182,1854.9986,0.0,14.0,regular_user,0.0,0.0,0.8184964349376114,0.07978723404255318,0.0,0.0,0.6666666666666666,0.1283422459893048,0.0,0.0,2,0.0,167.22333333333333,0.08372037395100365
C-0045,Professional,Monthly,2024-03-31,5,2024-05-11,1,253.54999999999998,9634.9,0.0,253.55,253.55,0.6578947368421053,13,0,0.0,36,0.9473684210526315,0.9473684210526315,0.0,0.0,72.0,,72.0,72.0,44.7,,44.7,2024-11-05,57,0.0,72.0,2.5,4.949747468305833,-1.0,6.0,6.0,3.5,1.0,0.3181818181818182,13.0,1.0,5.0,1.0,2.0,4.0,4.0,3.0,2.0,4.0,12.0,1.0,7.0,0.5384615384615384,0.9230769230769231,0.07692307692307693,276,9.2,0.7561643835616438,0,1,253.54999999999998,253.54999999999998,1.0,3042.6,0.9692982456140351,1.0,0.5052447552447552,1490.061184210526,0.0,14.4,regular_user,0.0,0.0,0.8655655747761011,1.4130434782608696,0.0,0.0,0.8,0.30143540669856456,0.0,0.0,4,0.0,50.709999999999994,0.28396765923880896
C-0046,Enterprise,Monthly,2024-03-31,59,,0,3753.1799999999994,33778.619999999995,0.0,3753.18,3753.18,4.222222222222222,13,0,0.0,4,0.4444444444444444,0.4444444444444444,0.0,0.0,251.2,,251.2,251.2,19.2,,19.2,2024-10-08,85,0.0,251.2,4.0,1.4142135623730951,4.0,4.0,4.0,0.0,1.0,0.45454545454545453,10.0,1.0,5.0,1.0,1.0,2.0,0.0,5.0,3.0,2.0,9.0,1.0,5.0,0.5,0.9,0.1,276,9.2,0.7561643835616438,0,1,3753.1799999999994,3753.1799999999994,1.0,45038.15999999999,0.6940740740740741,1.0,0.5772727272727273,18045.44108363636,0.0,4.257627118644067,power_user,0.0,0.0,0.7872441077441077,1.0869565217391306,0.0,0.0,0.0,0.0,0.7719478114478113,0.5,58,0.0,63.61322033898304,0.0669299101028994
C-0047,Professional,Monthly,2022-05-31,11,,0,537.63,4838.67,0.0,537.63,537.63,4.444444444444445,14,0,0.0,4,0.4444444444444444,0.4444444444444444,0.0,0.0,93.0,,93.0,93.0,59.3,,59.3,2024-12-07,25,0.0,93.0,9.0,1.4142135623730951,8.0,10.0,10.0,1.0,0.0,0.9090909090909091,9.0,1.0,2.0,1.0,1.0,4.0,2.0,2.0,1.0,4.0,7.0,2.0,4.0,0.4444444444444444,0.7777777777777778,0.2222222222222222,946,31.533333333333335,2.591780821917808,0,0,537.63,537.63,1.0,6451.5599999999995,0.6925925925925925,1.0,0.7878787878787878,3520.480888888889,0.0,8.454545454545455,regular_user,0.0,0.0,0.8393771043771043,0.2854122621564482,0.0,0.0,0.9090909090909091,0.404040404040404,0.0,0.0,10,0.0,48.875454545454545,0.1729814184476313
C-0048,Professional,Monthly,2024-09-30,15,,0,700.19,21705.890000000003,0.0,700.19,700.19,0.8709677419354839,13,0,0.0,28,0.9032258064516129,0.9032258064516129,0.0,0.0,148.3,,148.3,148.3,16.5,,16.5,2024-10-23,70,0.0,148.3,7.0,1.4142135623730951,6.0,8.0,8.0,1.0,0.5,0.7272727272727273,8.0,0.0,3.0,3.0,0.0,2.0,0.0,2.0,2.0,4.0,4.0,4.0,2.0,0.25,0.5,0.5,93,3.1,0.2547945205479452,0,1,700.19,700.19,1.0,8402.28,0.9458064516129032,1.0,0.6761363636363636,5373.208779765397,0.0,9.886666666666667,power_user,0.0,0.0,0.900066348973607,2.5806451612903225,0.0,0.0,0.9333333333333333,0.656891495601173,0.0,0.0,14,0.0,46.67933333333334,0.21179965437952553
C-0049,Starter,Annual,2021-06-30,1,2024-10-11,1,1872.72,7490.88,0.0,1872.72,1872.72,6.0,12,3,0.75,0,0.0,0.0,3.0,0.75,35.8,,35.8,35.8,69.3,,69.3,2024-11-10,52,0.0,35.8,8.0,1.4142135623730951,7.0,9.0,8.0,0.0,0.0,0.8181818181818182,13.0,1.0,4.0,3.0,0.0,5.0,1.0,4.0,3.0,5.0,11.0,2.0,5.0,0.38461538461538464,0.8461538461538461,0.15384615384615385,1281,42.7,3.5095890410958903,5,1,1872.72,1872.72,0.7,7490.88,0.23500000000000004,1.0,0.7744755244755245,2863.041837482518,0.0,35.8,regular_user,0.0,0.0,0.6758688811188811,0.3044496487119438,35.8,0.0005339826562433252,0.0,0.0,0.0,0.0,0,0.0,1872.72,0.01911657909351104
C-0050,Enterprise,Annual,2022-06-30,56,,0,58637.88,234551.52,0.0,58637.88,58637.88,0.0,0,0,0.0,4,1.0,1.0,0.0,0.0,246.1,,246.1,246.1,91.5,,91.5,2024-11-12,50,0.0,246.1,0.0,1.4142135623730951,0.0,0.0,0.0,0.0,1.0,0.09090909090909091,6.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,4.0,2.0,1.0,0.16666666666666666,0.6666666666666666,0.3333333333333333,916,30.533333333333335,2.5095890410958903,5,1,58637.88,58637.88,0.7,234551.52,1.0,1.0,0.4204545454545454,207098.3307272727,0.0,4.394642857142857,power_user,0.0,0.0,0.8551136363636364,0.1965065502183406,0.0,0.0,0.0,0.0,0.8551136363636364,0.16666666666666666,55,0.0,1047.105,0.004196945728597282
C-0051,Starter,Monthly,2022-07-31,5,2024-09-11,1,54.6,1638.0,0.0,54.6,54.6,1.4,14,0,0.0,25,0.8333333333333334,0.8333333333333334,0.0,0.0,24.2,,24.2,24.2,75.9,,75.9,2024-11-09,53,0.0,24.2,0.0,1.4142135623730951,0.0,0.0,0.0,0.0,1.0,0.09090909090909091,8.0,1.0,2.0,2.0,0.0,3.0,0.0,4.0,2.0,2.0,5.0,3.0,4.0,0.5,0.625,0.375,885,29.5,2.4246575342465753,0,1,54.6,54.6,1.0,655.2,0.9073333333333333,1.0,0.32670454545454547,194.2208863636364,0.0,4.84,light_user,0.0,0.0,0.799242803030303,0.2711864406779661,4.84,0.018315018315018316,0.0,0.0,0.0,0.0,4,0.0,10.92,0.4432234432234432
C-0052,Professional,Annual,2024-11-30,3,,0,3377.88,13511.52,0.0,3377.88,3377.88,9.0,14,1,0.25,0,0.0,0.0,1.0,0.25,107.0,,107.0,107.0,86.7,,86.7,2024-10-11,82,0.0,107.0,3.0,1.4142135623730951,3.0,3.0,3.0,0.0,1.0,0.36363636363636365,9.0,4.0,1.0,1.0,0.0,3.0,3.0,1.0,2.0,3.0,7.0,2.0,4.0,0.4444444444444444,0.7777777777777778,0.2222222222222222,32,1.0666666666666667,0.08767123287671233,10,1,3377.88,3377.88,0.7,13511.52,0.365,1.0,0.5151515151515151,5335.20792,0.0,35.666666666666664,regular_user,0.0,0.0,0.6565378787878788,8.4375,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,2,0.0,1125.96,0.03167667294279252
C-0053,Starter,Monthly,2023-09-30,4,2024-07-11,1,163.75,491.25,0.0,163.75,163.75,6.333333333333333,14,2,0.6666666666666666,0,0.0,0.0,2.0,0.6666666666666666,35.5,,35.5,35.5,43.7,,43.7,2024-11-07,55,0.0,35.5,3.0,1.4142135623730951,3.0,3.0,3.0,0.0,1.0,0.36363636363636365,15.0,4.0,3.0,1.0,1.0,6.0,0.0,5.0,4.0,6.0,12.0,3.0,5.0,0.3333333333333333,0.8,0.2,459,15.3,1.2575342465753425,0,1,163.75,163.75,1.0,1965.0,0.2577777777777778,1.0,0.5484848484848486,277.8258585858586,0.0,8.875,regular_user,0.0,0.0,0.6273434343434343,0.9803921568627451,8.875,0.0061068702290076335,0.0,0.0,0.0,0.0,3,0.0,40.9375,0.216793893129771
C-0054,Starter,Annual,2021-03-31,2,,0,1131.48,3394.44,0.0,1131.48,1131.48,8.333333333333334,12,1,0.3333333333333333,0,0.0,0.0,1.0,0.3333333333333333,16.5,,16.5,16.5,93.9,,93.9,2024-11-15,47,0.0,16.5,5.5,0.7071067811865476,5.0,6.0,6.0,0.5,1.0,0.5909090909090909,12.0,1.0,4.0,2.0,0.0,5.0,2.0,4.0,5.0,1.0,10.0,2.0,6.0,0.5,0.8333333333333334,0.16666666666666666,1372,45.733333333333334,3.758904109589041,2,1,1131.48,1131.48,0.7,3394.44,0.34444444444444444,1.0,0.6287878787878788,2058.4935636363634,0.0,8.25,light_user,0.0,0.0,0.6777525252525253,0.26239067055393583,8.25,0.0008837982111924205,0.0,0.0,0.0,0.0,1,0.0,565.74,0.014582670484674938
C-0055,Professional,Annual,2022-07-31,13,,0,2418.12,9672.48,0.0,2418.12,2418.12,8.0,14,0,0.0,1,0.25,0.25,0.0,0.0,72.7,,72.7,72.7,51.7,,51.7,2024-12-07,25,0.0,72.7,9.0,1.4142135623730951,9.0,9.0,9.0,0.0,0.0,0.9090909090909091,10.0,2.0,4.0,2.0,0.0,2.0,1.0,2.0,0.0,7.0,8.0,2.0,3.0,0.3,0.8,0.2,885,29.5,2.4246575342465753,6,0,2418.12,2418.12,0.7,9672.48,0.5716666666666667,1.0,0.8295454545454546,9632.526062727271,0.0,5.592307692307693,regular_user,0.0,0.0,0.807469696969697,0.3389830508474576,0.0,0.0,0.9230769230769231,0.22727272727272727,0.0,0.0,12,0.0,186.00923076923075,0.03006467834516071
C-0056,Starter,Monthly,2022-04-30,4,,0,80.18,2325.2200000000003,0.0,80.18,80.18,0.4482758620689655,8,0,0.0,27,0.9310344827586207,0.9310344827586207,0.0,0.0,16.2,,16.2,16.2,31.4,,31.4,2024-10-17,76,0.0,16.2,6.5,2.1213203435596424,5.0,8.0,5.0,-1.5,0.5,0.6818181818181818,9.0,1.0,2.0,1.0,0.0,3.0,1.0,2.0,2.0,3.0,6.0,2.0,3.0,0.3333333333333333,0.75,0.25,977,32.56666666666667,2.6767123287671235,0,1,80.18,80.18,1.0,962.1600000000001,0.9625287356321839,1.0,0.7159090909090908,663.0081686520375,0.0,4.05,light_user,0.0,0.0,0.9158623301985371,0.35386631716906947,4.05,0.012471938139186829,0.0,0.0,0.0,0.0,3,1.5,20.045,0.2020453978548266
C-0057,Enterprise,Annual,2023-10-31,94,,0,47211.72,141635.16,0.0,47211.72,47211.72,9.333333333333334,15,0,0.0,0,0.0,0.0,0.0,0.0,110.3,,110.3,110.3,14.3,,14.3,2024-10-26,67,0.0,110.3,8.0,1.4142135623730951,8.0,8.0,8.0,0.0,0.0,0.8181818181818182,12.0,1.0,6.0,1.0,0.0,4.0,2.0,2.0,0.0,8.0,9.0,3.0,4.0,0.3333333333333333,0.75,0.25,428,14.266666666666667,1.1726027397260275,9,1,47211.72,47211.72,0.7,141635.16,0.43777777777777777,1.0,0.7632575757575758,132511.61433151516,0.0,1.1734042553191488,regular_user,0.0,0.0,0.7440366161616162,0.8411214953271028,0.0,0.0,0.0,0.0,0.715925505050505,0.3333333333333333,93,0.0,502.25234042553194,0.002336284295509674
C-0058,Starter,Monthly,2024-08-31,5,2024-08-11,1,197.15,2760.1,0.0,197.15,197.15,1.2142857142857142,15,0,0.0,12,0.8571428571428571,0.8571428571428571,0.0,0.0,9.9,,9.9,9.9,78.1,,78.1,2024-11-08,54,0.0,9.9,3.5,2.1213203435596424,2.0,5.0,2.0,-1.5,1.0,0.4090909090909091,14.0,0.0,3.0,3.0,3.0,5.0,2.0,2.0,7.0,3.0,12.0,2.0,4.0,0.2857142857142857,0.8571428571428571,0.14285714285714285,123,4.1,0.336986301369863,0,1,197.15,197.15,1.0,2365.8,0.9204761904761904,1.0,0.5974025974025974,1300.9412764378478,0.0,1.98,light_user,0.0,0.0,0.871517316017316,3.414634146341464,1.98,0.00507227998985544,0.0,0.0,0.0,0.0,4,1.5,39.43,0.05021557189956886
C-0059,Professional,Monthly,2021-01-31,19,,0,611.85,2447.4,0.0,611.85,611.85,4.25,9,0,0.0,1,0.25,0.25,0.0,0.0,93.3,,93.3,93.3,14.4,,14.4,2024-12-20,12,0.0,93.3,2.5,2.1213203435596424,1.0,4.0,4.0,1.5,1.0,0.3181818181818182,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1431,47.7,3.9205479452054797,0,0,611.85,611.85,1.0,7342.200000000001,0.5966666666666667,1.0,0.6590909090909091,2887.3757727272728,0.0,4.910526315789474,regular_user,0.0,0.0,0.7736060606060606,0.04192872117400419,0.0,0.0,0.9473684210526315,0.07954545454545454,0.0,0.0,18,0.0,32.20263157894737,0.15248835498896787
C-0060,Starter,Annual,2021-02-28,5,2024-04-11,1,623.4,2493.6,0.0,623.4,623.4,9.0,11,0,0.0,0,0.0,0.0,0.0,0.0,3.5,,3.5,3.5,67.1,,67.1,2024-11-04,58,0.0,3.5,3.0,1.4142135623730951,3.0,3.0,3.0,0.0,1.0,0.36363636363636365,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1403,46.766666666666666,3.8438356164383563,1,1,623.4,623.4,0.7,2493.6,0.43999999999999995,1.0,0.6818181818181819,1570.9679999999998,0.0,0.7,light_user,0.0,0.0,0.7244545454545455,0.042765502494654314,0.7,0.0016041065126724415,0.0,0.0,0.0,0.0,4,0.0,124.67999999999999,0.005614372794353545
C-0061,Starter,Monthly,2024-05-31,4,,0,84.77,3899.4199999999996,0.0,84.77,84.77,0.9130434782608695,15,0,0.0,42,0.9130434782608695,0.9130434782608695,0.0,0.0,19.9,,19.9,19.9,34.1,,34.1,2024-10-19,74,0.0,19.9,2.0,1.4142135623730951,1.0,3.0,3.0,1.0,1.0,0.2727272727272727,13.0,1.0,4.0,1.0,0.0,7.0,1.0,3.0,3.0,6.0,9.0,4.0,4.0,0.3076923076923077,0.6923076923076923,0.3076923076923077,215,7.166666666666667,0.589041095890411,0,1,84.77,84.77,1.0,1017.24,0.9504347826086956,1.0,0.4825174825174825,466.50768671328666,0.0,4.975,light_user,0.0,0.0,0.8532815445424141,1.813953488372093,4.975,0.011796626164916835,0.0,0.0,0.0,0.0,3,0.0,21.1925,0.23475286068184498
C-0062,Starter,Annual,2023-01-31,3,,0,979.2,3916.8,0.0,979.2,979.2,5.75,12,3,0.75,0,0.0,0.0,3.0,0.75,35.3,,35.3,35.3,90.4,,90.4,2024-10-29,64,0.0,35.3,0.5,0.7071067811865476,0.0,1.0,1.0,0.5,1.0,0.13636363636363635,13.0,3.0,3.0,1.0,2.0,4.0,1.0,4.0,2.0,6.0,8.0,5.0,5.0,0.38461538461538464,0.6153846153846154,0.38461538461538464,701,23.366666666666667,1.9205479452054794,0,1,979.2,979.2,0.7,3916.8,0.2366666666666667,1.0,0.3758741258741259,731.6952167832168,0.0,11.766666666666666,regular_user,0.0,0.0,0.5768018648018648,0.5563480741797432,11.766666666666666,0.0010212418300653595,0.0,0.0,0.0,0.0,2,0.0,326.40000000000003,0.03604983660130718
C-0063,Starter,Annual,2024-09-30,5,,0,1128.84,2257.68,0.0,1128.84,1128.84,0.0,0,0,0.0,2,1.0,1.0,0.0,0.0,56.1,,56.1,56.1,64.2,,64.2,2024-11-16,46,0.0,56.1,10.0,0.0,10.0,10.0,10.0,0.0,0.0,1.0,5.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,4.0,1.0,1.0,0.2,0.8,0.2,93,3.1,0.2547945205479452,8,1,1128.84,1128.84,0.7,2257.68,1.0,1.0,0.8999999999999999,8534.030399999998,0.0,11.22,regular_user,0.0,0.0,0.975,1.6129032258064515,11.22,0.000885865135891712,0.0,0.0,0.0,0.0,4,0.0,225.76799999999997,0.049697034123525045
C-0064,Enterprise,Annual,2023-03-31,48,,0,19494.48,19494.48,0.0,19494.48,19494.48,14.0,14,0,0.0,0,0.0,0.0,0.0,0.0,138.3,,138.3,138.3,83.1,,83.1,2024-10-19,74,0.0,138.3,5.0,1.4142135623730951,4.0,6.0,5.0,0.0,1.0,0.5454545454545454,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.5,1.0,0.0,642,21.4,1.7589041095890412,2,1,19494.48,19494.48,0.7,19494.48,0.4066666666666667,1.0,0.625,41620.714799999994,0.0,2.88125,power_user,0.0,0.0,0.6985833333333333,0.09345794392523366,0.0,0.0,0.0,0.0,0.6689166666666666,0.5,47,0.0,406.135,0.007094315929432332
