time,elapsed,author,message,sentiment,emotion
2026-03-24 14:48:47,0:04:33,@faisalelele,telat gk dek,Neutral,Neutral
2026-03-24 14:48:48,0:04:34,@JuhiSedat,my,Neutral,Neutral
2026-03-24 14:48:48,0:04:34,@creativemode3864,Telat Bange kayakya I bG,Neutral,Neutral
2026-03-24 14:48:48,0:04:34,@JusT.PR3tty_Qaii,rumah nya kayak game yang kemaren bg :loudly_crying_face::loudly_crying_face:,Negative,Neutral
2026-03-24 14:48:49,0:04:35,@Kiellzz,TEMPLATEEEEE,Neutral,Neutral
2026-03-24 14:48:49,0:04:35,@faridaayaw,bang telat ga bang,Neutral,Neutral
2026-03-24 14:48:49,0:04:35,@Fjr-f8p,:last_track_button::play_button::next_track_button:,Neutral,Neutral
2026-03-24 14:48:50,0:04:36,@paridiii,bang telat gak bg,Neutral,Neutral
2026-03-24 14:48:50,0:04:36,@DenkAslixx,kocak :moai:,Neutral,Neutral
2026-03-24 14:48:50,0:04:36,@Rapiiiyyy221,my kisah,Neutral,Neutral
2026-03-24 14:48:50,0:04:36,@SuperRana-09,game demo lagi,Negative,Neutral
2026-03-24 14:48:50,0:04:36,@Esan2629,emang nya ni live replay?,Positive,Neutral
2026-03-24 14:48:51,0:04:37,@sayangpapiwindah,PAPIIIII TELAT GAAA,Neutral,Neutral
2026-03-24 14:48:51,0:04:37,@annisaaa123-e3u7k,telatt gaa,Neutral,Neutral
2026-03-24 14:48:51,0:04:37,@nanarajju,my,Neutral,Neutral
2026-03-24 14:48:51,0:04:37,@HhhhgfHshdhhd,telat gak windah jadul,Neutral,Neutral
2026-03-24 14:48:51,0:04:37,@Vianavril,my,Neutral,Neutral
2026-03-24 14:48:52,0:04:38,@DANGCOK,!discord,Neutral,Neutral
2026-03-24 14:48:52,0:04:38,@AnnisaAja-yt4pz,rumah ini lagi,Neutral,Neutral
2026-03-24 14:48:52,0:04:38,@lasonrisademay,BANG TELAT NGGA BANGGGGGGGGGGGGG,Neutral,Neutral
2026-03-24 14:48:52,0:04:38,@NEVILZZ30,so winner the winner,Neutral,Neutral
2026-03-24 14:48:52,0:04:38,@piskaaaaa-s1q,kok kaya game semalem bang,Negative,Neutral
2026-03-24 14:48:52,0:04:38,@salominiasas,l pc,Neutral,Neutral
2026-03-24 14:48:52,0:04:38,@Nev_v1,game demo kah,Negative,Neutral
2026-03-24 14:48:52,0:04:38,@mohammadarifudin362,mc nya cantik bjir bang,Neutral,Neutral
2026-03-24 14:48:52,0:04:38,@Purnamasari_Xavier_Official27,:face-red-droopy-eyes:,Neutral,Neutral
2026-03-24 14:48:52,0:04:38,@pgsd1C-s6g,BANG AKU PAKE AKUN KELAS,Neutral,Neutral
2026-03-24 14:48:52,0:04:38,@nanankipoel2721,rumah nya ini ini mulu,Neutral,Neutral
2026-03-24 14:48:52,0:04:38,@ashagemec,KY REPLAY,Neutral,Neutral
2026-03-24 14:48:53,0:04:39,@DevaniKaramoy,language,Neutral,Neutral
2026-03-24 14:48:53,0:04:39,@GOJOSATORUJJK-p7c,bang windah halo,Neutral,Neutral
2026-03-24 14:48:53,0:04:39,@puputwist,aku bang,Neutral,Neutral
2026-03-24 14:48:53,0:04:39,@Vinzzet1830,aku,Neutral,Neutral
2026-03-24 14:48:54,0:04:40,@alfarogabrielronaldo8277,aku bang,Neutral,Neutral
2026-03-24 14:48:54,0:04:40,@putrasengkuyung86,BANGGG AKU SAMPE CROOT DIKIIT,Neutral,Neutral
2026-03-24 14:48:54,0:04:40,@piownier,AKUUUU,Neutral,Neutral
2026-03-24 14:48:54,0:04:40,@idihh123,aku bg,Neutral,Neutral
2026-03-24 14:48:54,0:04:40,@ReinaD.ackerman-yx1dm,baru main bang?,Positive,Neutral
2026-03-24 14:48:54,0:04:40,@Anonym_anomali,Game 10 menit,Negative,Neutral
2026-03-24 14:48:54,0:04:40,@dwikisp5831,AKU,Neutral,Neutral
2026-03-24 14:48:54,0:04:40,@akbaralfarizi8165,AKUUUU,Neutral,Neutral
2026-03-24 14:48:54,0:04:40,@DimasSadboy-t29,my,Neutral,Neutral
2026-03-24 14:48:54,0:04:40,@Azzahhgf,aku,Neutral,Neutral
2026-03-24 14:48:55,0:04:41,@ZidanZain-vw7lo,aku,Neutral,Neutral
2026-03-24 14:48:55,0:04:41,@tzeiinn,AKUU,Neutral,Neutral
2026-03-24 14:48:55,0:04:41,@Lukman-De,akuuuu,Neutral,Neutral
2026-03-24 14:48:55,0:04:41,@AbdulRohim-n8u,aku,Neutral,Neutral
2026-03-24 14:48:55,0:04:41,@aiethekid,AKU,Neutral,Neutral
2026-03-24 14:48:55,0:04:41,@MuhdHakimi-f9q,my,Neutral,Neutral
2026-03-24 14:48:55,0:04:41,@AhmadAlif-k7j,aku,Neutral,Neutral
2026-03-24 14:48:55,0:04:41,@al-asmodeus1312,my,Neutral,Neutral
2026-03-24 14:48:55,0:04:41,@sesenainggolan,akuuu,Neutral,Neutral
2026-03-24 14:48:55,0:04:41,@noyieps,AKUUUUUU,Neutral,Neutral
2026-03-24 14:48:56,0:04:42,@24ddias,akuuuuuu,Neutral,Neutral
2026-03-24 14:48:56,0:04:42,@putrifarina7217,aku,Neutral,Neutral
2026-03-24 14:48:56,0:04:42,@Zenith_UGC56,hadir,Neutral,Neutral
2026-03-24 14:48:56,0:04:42,@AkmalBastian,aku,Neutral,Neutral
2026-03-24 14:48:56,0:04:42,@Apid8,akuu,Neutral,Neutral
2026-03-24 14:48:56,0:04:42,@Ravean-1s,AKU BANG,Neutral,Neutral
2026-03-24 14:48:56,0:04:42,@putra1-s5u,aku,Neutral,Neutral
2026-03-24 14:48:56,0:04:42,@idrusalhatsby8735,aku bang,Neutral,Neutral
2026-03-24 14:48:56,0:04:42,@saskaratrangganasuari3740,akuu,Neutral,Neutral
2026-03-24 14:48:56,0:04:42,@pijaauwwimupss,aku,Neutral,Neutral
2026-03-24 14:48:56,0:04:42,@nayra-azz,aku,Neutral,Neutral
2026-03-24 14:48:56,0:04:42,@BerryGyuriii,HERLAMBANG,Neutral,Neutral
2026-03-24 14:48:56,0:04:42,@Ziza_q14,Akuakuakuaku,Neutral,Neutral
2026-03-24 14:48:56,0:04:42,@AhangHadian,akuuuuu,Neutral,Neutral
2026-03-24 14:48:56,0:04:42,@piaa-sh1n,aku,Neutral,Neutral
2026-03-24 14:48:56,0:04:42,@AldiyansahAldiyansah-p2b,aku,Neutral,Neutral
2026-03-24 14:48:56,0:04:42,@3Elnn,aku,Neutral,Neutral
2026-03-24 14:48:56,0:04:42,@aaAkarrii,YUHUU,Neutral,Neutral
2026-03-24 14:48:56,0:04:42,@JulianDecka,hadir bg,Neutral,Neutral
2026-03-24 14:48:56,0:04:42,@cheaaaAaa.f,akuuuuuu,Neutral,Neutral
2026-03-24 14:48:57,0:04:43,@Rei_loveudon,aku bang,Neutral,Neutral
2026-03-24 14:48:57,0:04:43,@jojojowaaa,AKU BANG,Neutral,Neutral
2026-03-24 14:48:57,0:04:43,@DenisSaputra-qi8my,my,Neutral,Neutral
2026-03-24 14:48:57,0:04:43,@beachszaa,:thanksdoc::thanksdoc::thanksdoc::yt::stopwatch-blue-hand-timer::goodvibes::goodvibes:,Neutral,Neutral
2026-03-24 14:48:57,0:04:43,@FADILY_BOSQU,RIZKI HADIR,Neutral,Neutral
2026-03-24 14:48:57,0:04:43,@intanrefinaleping,REFINAAA,Neutral,Neutral
2026-03-24 14:48:57,0:04:43,@Riel-vnlyy,ak,Neutral,Neutral
2026-03-24 14:48:57,0:04:43,@18Hamm,:hand-pink-waving:,Neutral,Neutral
2026-03-24 14:48:57,0:04:43,@orang5942,akuu,Neutral,Neutral
2026-03-24 14:48:57,0:04:43,@Vanya_ciw,VAAANYYYYAAAA,Neutral,Neutral
2026-03-24 14:48:57,0:04:43,@kei-xc1kx,keiii,Neutral,Neutral
2026-03-24 14:48:57,0:04:43,@pittaaw.2505,tata,Neutral,Neutral
2026-03-24 14:48:57,0:04:43,@clown_west,AKU ELLAA,Neutral,Neutral
2026-03-24 14:48:57,0:04:43,@ela8170,aku,Neutral,Neutral
2026-03-24 14:48:57,0:04:43,@nallengeulis,aku,Neutral,Neutral
2026-03-24 14:48:57,0:04:43,@putriainnia,AKU,Neutral,Neutral
2026-03-24 14:48:57,0:04:43,@lediaulfit4232,miaa bangg,Neutral,Neutral
2026-03-24 14:48:57,0:04:43,@muhammadsenna,suara nya delay bang,Neutral,Neutral
2026-03-24 14:48:57,0:04:43,@adnanmaulana8936,aku,Neutral,Neutral
2026-03-24 14:48:58,0:04:44,@dynun,kaya tau,Neutral,Neutral
2026-03-24 14:48:58,0:04:44,@pikriii0122,my,Neutral,Neutral
2026-03-24 14:48:58,0:04:44,@jararollst,AKU BANGGGG,Neutral,Neutral
2026-03-24 14:48:58,0:04:44,@lviruxie,AKU AKU,Neutral,Neutral
2026-03-24 14:48:58,0:04:44,@indranazar4071,indra,Neutral,Neutral
2026-03-24 14:48:58,0:04:44,@johngrite6,aku,Neutral,Neutral
2026-03-24 14:48:58,0:04:44,@VanessasuciFebriana,AKUUU,Neutral,Neutral
2026-03-24 14:48:58,0:04:44,@droselyn002,aku,Neutral,Neutral
2026-03-24 14:48:58,0:04:44,@intannurfauziah3423,AKU BANG,Neutral,Neutral
2026-03-24 14:48:58,0:04:44,@raditianradit,ADIT,Neutral,Neutral
2026-03-24 14:48:58,0:04:44,@AqillaAdiba-n8p,AKUUUUUUUUUU,Neutral,Neutral
2026-03-24 14:48:58,0:04:44,@MuhZidan-v8v7m,halo,Neutral,Neutral
2026-03-24 14:48:59,0:04:45,@raeinun,aku,Neutral,Neutral
2026-03-24 14:48:59,0:04:45,@agungwardani2427,aku,Neutral,Neutral
2026-03-24 14:48:59,0:04:45,@yuniarcitra4673,AKU,Neutral,Neutral
2026-03-24 14:48:59,0:04:45,@Shofavlytce,AKUU,Neutral,Neutral
2026-03-24 14:48:59,0:04:45,@rrkase,aku,Neutral,Neutral
2026-03-24 14:48:59,0:04:45,@vincent-k6z,gass apsen,Neutral,Neutral
2026-03-24 14:48:59,0:04:45,@MuhammadRidho-g3z1q,aku,Neutral,Neutral
2026-03-24 14:49:00,0:04:46,@Ryoooo-v2b,AKUUUU BANGG,Neutral,Neutral
2026-03-24 14:49:00,0:04:46,@Alfinzzz-geming,my,Neutral,Neutral
2026-03-24 14:49:00,0:04:46,@TekeSaka,Saka,Neutral,Neutral
2026-03-24 14:49:00,0:04:46,@rinn-qo5tz,AKUUU,Neutral,Neutral
2026-03-24 14:49:00,0:04:46,@HadziqAlfie,aku,Neutral,Neutral
2026-03-24 14:49:00,0:04:46,@azzizahhu,akuuu,Neutral,Neutral
2026-03-24 14:49:00,0:04:46,@shoo__vpie634,TELAT G BG,Neutral,Neutral
2026-03-24 14:49:00,0:04:46,@Asep_apol,aku,Neutral,Neutral
2026-03-24 14:49:00,0:04:46,@kalindanjayy,"YES WINDAH, telat ga bang",Neutral,Neutral
2026-03-24 14:49:00,0:04:46,@journadd,AKUUUUU,Neutral,Neutral
2026-03-24 14:49:01,0:04:47,@rivaldirivaldi5000,AKUUUUUUUU,Neutral,Neutral
2026-03-24 14:49:01,0:04:47,@reyy1069,AKUUU,Neutral,Neutral
2026-03-24 14:49:01,0:04:47,@kilaa-y4c,kila,Neutral,Neutral
2026-03-24 14:49:01,0:04:47,@oktavinanda354,aku,Neutral,Neutral
2026-03-24 14:49:02,0:04:48,@chelseavidia9264,CESI BANGGGGG,Neutral,Neutral
2026-03-24 14:49:02,0:04:48,@HBrodoL,aku,Neutral,Neutral
2026-03-24 14:49:02,0:04:48,@am-farhan_12,aku,Neutral,Neutral
2026-03-24 14:49:03,0:04:49,@itsmoniks.pilona3267,aku,Neutral,Neutral
2026-03-24 14:49:03,0:04:49,@cluvsiee_rinn,alah,Neutral,Neutral
2026-03-24 14:49:03,0:04:49,@HanaPanggilHana,aku,Neutral,Neutral
2026-03-24 14:49:03,0:04:49,@yulala4244,AKUUU,Neutral,Neutral
2026-03-24 14:49:04,0:04:50,@Raraa_roblox-y3j,KIA,Neutral,Neutral
2026-03-24 14:49:04,0:04:50,@fathanabror1236,my,Neutral,Neutral
2026-03-24 14:49:04,0:04:50,@Hermon-dl9,aku,Neutral,Neutral
2026-03-24 14:49:05,0:04:51,@Chuncumaru345,epi bang,Neutral,Neutral
2026-03-24 14:49:05,0:04:51,@bagusnova-lv7gk,sebutnama,Neutral,Neutral
2026-03-24 14:49:05,0:04:51,@tomblenktomy1803,aku,Neutral,Neutral
2026-03-24 14:49:05,0:04:51,@danialdanial263,aku,Neutral,Neutral
2026-03-24 14:49:06,0:04:52,@aidulanhar9219,KATA ILHAM,Neutral,Neutral
2026-03-24 14:49:06,0:04:52,@lasonrisademay,BANG SALAM KENAL AKU MAY,Neutral,Neutral
2026-03-24 14:49:06,0:04:52,@nevmGkhg,L ILHAM,Neutral,Neutral
2026-03-24 14:49:06,0:04:52,@nabilalalla,AKUU,Neutral,Neutral
2026-03-24 14:49:07,0:04:53,@Zawraa24,akuuu,Neutral,Neutral
2026-03-24 14:49:07,0:04:53,@zahras15,aku,Neutral,Neutral
2026-03-24 14:49:07,0:04:53,@mpal4356,akuuuu,Neutral,Neutral
2026-03-24 14:49:07,0:04:53,@AnggaAriWiguna,akuuuuuu:beaming_face_with_smiling_eyes:,Neutral,Neutral
2026-03-24 14:49:07,0:04:53,@Deez_Nut27,SCAM ILHAM,Neutral,Neutral
2026-03-24 14:49:08,0:04:54,@syfxu0,ayes,Neutral,Neutral
2026-03-24 14:49:09,0:04:55,@BagasSaputro-x2m,Bagas,Neutral,Neutral
2026-03-24 14:49:09,0:04:55,@jessicamarsya21,bang aku bang jeje,Neutral,Neutral
2026-03-24 14:49:09,0:04:55,@raissa_farah,ANJER L ILHAM,Neutral,Neutral
2026-03-24 14:49:09,0:04:55,@ceysagadismutia,ilham bang,Neutral,Neutral
2026-03-24 14:49:10,0:04:56,@L4uhul,kata ilham,Neutral,Neutral
2026-03-24 14:49:10,0:04:56,@PujiFebrianti,AKUIUUUIUUUUU,Neutral,Neutral
2026-03-24 14:49:10,0:04:56,@calvin-p8r5b,akuuu,Neutral,Neutral
2026-03-24 14:49:10,0:04:56,@MuhammadHabibie-j1p,goib,Neutral,Neutral
2026-03-24 14:49:10,0:04:56,@gamau-n9i,BANG,Neutral,Neutral
2026-03-24 14:49:10,0:04:56,@sabrnarsy,yaelah ilham ilhamm,Neutral,Neutral
2026-03-24 14:49:11,0:04:57,@LaFamme234,L ilham,Neutral,Neutral
2026-03-24 14:49:11,0:04:57,@PRAGOS1999,aku,Neutral,Neutral
2026-03-24 14:49:11,0:04:57,@DWI_OKTA_SYAILENDRA_67,gau bg,Neutral,Neutral
2026-03-24 14:49:11,0:04:57,@ayulvu,apasi,Neutral,Neutral
2026-03-24 14:49:11,0:04:57,@oneoflyaaa5391,KEBIASAAN,Neutral,Neutral
2026-03-24 14:49:11,0:04:57,@loverlyy.dif4,akuu bangg,Neutral,Neutral
2026-03-24 14:49:12,0:04:58,@rinn-qo5tz,YAHHH,Neutral,Neutral
2026-03-24 14:49:12,0:04:58,@turisah7339,:face-orange-raised-eyebrow:,Neutral,Neutral
2026-03-24 14:49:12,0:04:58,@Shaviraputri11,aku,Neutral,Neutral
2026-03-24 14:49:12,0:04:58,@ferdiaidyn3184,GAME DEMO KAH?,Negative,Neutral
2026-03-24 14:49:12,0:04:58,@aripxzz2,akuuu,Neutral,Neutral
2026-03-24 14:49:12,0:04:58,@sakiijiroxzy,aku,Neutral,Neutral
2026-03-24 14:49:12,0:04:58,@RezaSukaHino,gw bg,Neutral,Neutral
2026-03-24 14:49:12,0:04:58,@SyahrialNaufal-i1h,AHHHBH,Neutral,Neutral
2026-03-24 14:49:13,0:04:59,@DYB88-v4d,aku Bang,Neutral,Neutral
2026-03-24 14:49:13,0:04:59,@Layinaa09,AKUU,Neutral,Neutral
2026-03-24 14:49:13,0:04:59,@whitecakess,APASIHHHHGH,Neutral,Neutral
2026-03-24 14:49:13,0:04:59,@saeyasha,L ILHAM,Neutral,Neutral
2026-03-24 14:49:13,0:04:59,@kirenɛ,l ilham,Neutral,Neutral
2026-03-24 14:49:13,0:04:59,@ramzialamsyah6598,RAMZI BANG,Neutral,Neutral
2026-03-24 14:49:13,0:04:59,@AyundhaAyundhaningwijaya,aku,Neutral,Neutral
