customer_id,plan_type,contract_type,tenure_months,monthly_revenue,monthly_usage_hrs,total_users,feature_adoption_pct,support_tickets_last_90d,last_login_days_ago,nps_score,payment_delay_count,churned
C-1378,Starter,Monthly,18,112.18,41.5,2,26.3,12,72,3,0,1
C-1379,Enterprise,Monthly,6,3183.8,111.8,35,69.8,3,45,4,2,1
C-1380,Professional,Annual,36,637.75,76.8,8,63.6,0,23,3,2,0
C-1381,Starter,Annual,15,52.18,37.5,5,55.4,2,76,5,0,0
C-1382,Professional,Monthly,37,794.72,94.0,9,66.8,3,72,10,0,0
C-1383,Professional,Monthly,44,476.07,70.5,8,29.9,2,76,10,0,1
C-1384,Starter,Monthly,8,124.17,54.9,5,74.6,6,57,3,2,1
C-1385,Starter,Monthly,9,125.7,49.3,5,44.2,13,64,6,4,1
C-1386,Professional,Annual,14,241.76,70.1,5,15.0,12,45,1,2,0
C-1387,Starter,Monthly,40,190.23,44.6,3,73.7,2,2,5,2,0
C-1388,Starter,Monthly,14,152.05,59.9,2,49.2,13,5,8,5,0
C-1389,Professional,Monthly,25,565.89,99.0,13,83.8,9,26,4,1,1
C-1390,Starter,Monthly,22,75.06,7.9,3,70.1,13,5,6,1,0
C-1391,Enterprise,Annual,33,1251.44,61.1,44,14.1,3,40,1,2,0
C-1392,Starter,Monthly,4,133.75,2.8,1,69.8,8,61,10,2,1
C-1393,Enterprise,Annual,15,4091.11,113.7,33,24.6,13,38,7,1,1
C-1394,Starter,Monthly,37,160.97,12.3,3,28.0,12,1,4,1,1
C-1395,Professional,Monthly,19,624.7,55.9,14,67.2,12,67,10,2,0
C-1396,Starter,Annual,28,125.47,12.3,5,18.3,3,21,2,2,0
C-1397,Enterprise,Monthly,17,4511.63,244.8,78,13.3,15,0,2,0,0
C-1398,Enterprise,Annual,1,3351.06,218.5,55,83.7,3,87,5,4,1
C-1399,Professional,Annual,16,270.38,27.1,14,86.1,7,63,9,3,1
C-1400,Starter,Monthly,42,85.35,46.3,3,56.8,5,47,3,3,1
C-1401,Starter,Annual,21,84.56,15.2,1,27.0,5,43,6,4,0
C-1402,Professional,Monthly,17,749.72,28.7,10,15.9,3,45,1,4,1
C-1403,Starter,Monthly,35,162.58,42.2,2,22.0,13,25,1,2,1
C-1404,Starter,Annual,40,54.4,14.0,3,68.8,3,31,1,2,0
C-1405,Professional,Monthly,46,427.5,84.5,9,44.1,13,90,3,2,1
C-1406,Enterprise,Monthly,12,2963.16,209.7,37,21.8,10,87,3,2,1
C-1407,Starter,Monthly,46,139.34,46.2,5,28.0,8,76,6,2,0
C-1408,Professional,Monthly,42,332.72,42.9,18,10.0,12,37,0,3,1
C-1409,Starter,Annual,48,146.1,20.8,1,23.2,8,58,8,1,1
C-1410,Enterprise,Annual,1,1249.62,99.2,73,63.9,6,83,4,4,1
C-1411,Starter,Monthly,23,68.81,57.0,4,27.1,13,38,2,3,0
C-1412,Professional,Monthly,26,768.32,54.0,13,90.0,6,49,7,3,1
C-1413,Enterprise,Monthly,28,2810.81,126.4,71,63.5,5,49,9,4,1
C-1414,Starter,Annual,6,153.64,14.0,2,51.5,4,12,7,0,1
C-1415,Enterprise,Annual,31,1306.63,191.7,19,35.2,9,79,1,4,1
C-1416,Starter,Monthly,28,192.63,58.5,1,77.7,9,74,5,5,1
C-1417,Starter,Monthly,12,176.1,58.3,4,58.1,12,9,4,0,0
C-1418,Professional,Monthly,5,603.45,67.9,8,62.8,6,20,5,3,1
C-1419,Starter,Monthly,22,169.53,4.5,5,11.3,1,90,3,2,1
C-1420,Enterprise,Annual,47,4833.07,233.6,20,25.6,4,60,3,0,0
C-1421,Professional,Annual,34,575.2,144.8,13,69.7,3,88,10,1,0
C-1422,Starter,Annual,30,72.87,13.4,2,30.6,4,28,3,4,1
C-1423,Professional,Monthly,45,271.98,51.3,18,74.9,15,31,8,5,1
C-1424,Starter,Annual,30,108.5,27.4,5,79.8,7,50,0,5,1
C-1425,Starter,Monthly,25,171.47,46.0,4,38.0,9,32,10,2,0
C-1426,Starter,Monthly,13,53.55,25.4,1,42.5,2,39,10,5,0
C-1427,Professional,Monthly,37,568.64,36.0,19,69.8,4,6,2,4,0
C-1428,Starter,Monthly,1,127.66,15.8,2,59.7,9,10,9,5,1
C-1429,Enterprise,Monthly,41,2639.66,152.6,34,11.8,10,0,7,2,0
C-1430,Starter,Annual,19,85.86,52.7,4,18.2,5,73,8,5,0
C-1431,Starter,Monthly,42,89.56,55.7,4,17.3,12,75,3,5,0
C-1432,Enterprise,Monthly,4,2982.43,181.6,52,93.4,3,83,10,3,1
C-1433,Starter,Monthly,32,52.09,54.2,3,51.0,9,9,0,1,1
C-1434,Enterprise,Monthly,47,2205.33,116.9,51,20.9,6,67,5,0,0
C-1435,Starter,Monthly,5,199.0,8.9,3,76.9,8,55,6,4,1
C-1436,Professional,Annual,11,610.78,100.6,6,76.0,5,77,10,0,0
C-1437,Professional,Annual,44,717.23,109.1,6,56.8,2,15,0,0,0
C-1438,Starter,Monthly,48,105.6,53.6,5,92.6,5,65,9,0,1
C-1439,Starter,Monthly,8,177.37,42.2,3,46.4,2,51,7,3,1
C-1440,Starter,Monthly,36,137.45,28.9,5,57.3,14,65,10,3,0
C-1441,Professional,Annual,13,706.25,89.1,12,52.4,14,5,5,0,1
C-1442,Enterprise,Annual,17,2792.15,297.8,90,57.2,5,66,2,0,1
C-1443,Professional,Annual,33,303.62,101.8,5,80.6,9,29,0,2,0
C-1444,Starter,Annual,35,144.02,19.2,3,57.8,7,38,9,0,0
C-1445,Enterprise,Annual,27,3009.01,232.6,38,31.0,11,0,0,2,1
C-1446,Starter,Annual,13,144.44,14.4,4,76.0,12,9,7,0,1
C-1447,Enterprise,Monthly,47,2488.14,233.4,62,36.4,4,82,0,4,1
C-1448,Starter,Monthly,34,187.79,53.4,5,19.0,12,73,6,4,1
C-1449,Enterprise,Monthly,17,1034.16,142.5,28,82.3,9,63,7,1,1
C-1450,Starter,Annual,13,147.52,25.4,1,70.1,2,52,0,5,0
C-1451,Professional,Annual,8,486.24,111.1,9,15.8,0,8,7,0,0
C-1452,Starter,Annual,34,188.25,16.1,4,21.4,11,71,9,1,0
C-1453,Professional,Monthly,47,753.6,105.2,12,50.9,11,88,7,0,0
C-1454,Enterprise,Annual,21,2430.75,136.6,98,33.7,13,40,6,3,1
C-1455,Starter,Monthly,8,195.67,49.7,2,13.3,15,2,1,4,1
C-1456,Starter,Monthly,34,165.2,13.1,3,58.4,15,80,9,1,0
C-1457,Enterprise,Monthly,47,4459.87,84.3,68,45.8,11,3,3,1,1
C-1458,Enterprise,Annual,33,3511.57,183.9,76,45.5,13,86,10,5,0
C-1459,Professional,Monthly,1,691.47,46.5,7,23.7,15,69,5,1,1
C-1460,Enterprise,Annual,1,1071.1,110.1,84,56.3,6,1,9,0,1
C-1461,Starter,Monthly,27,101.7,19.9,5,66.2,0,13,4,0,0
C-1462,Professional,Annual,10,700.45,78.5,18,13.2,1,78,5,4,1
C-1463,Professional,Monthly,39,538.18,55.3,9,43.6,2,76,9,0,0
C-1464,Starter,Monthly,18,129.59,33.4,4,21.3,13,10,6,5,1
C-1465,Enterprise,Annual,31,4518.95,163.9,100,48.9,5,76,6,5,0
C-1466,Professional,Monthly,44,673.15,109.6,6,40.4,8,90,8,5,0
C-1467,Enterprise,Monthly,6,3620.78,116.2,98,21.8,10,20,7,3,1
C-1468,Starter,Monthly,31,100.68,21.6,3,46.5,8,37,8,0,1
C-1469,Enterprise,Annual,47,4914.83,183.2,59,47.6,11,3,1,1,0
C-1470,Starter,Annual,34,119.2,27.4,3,81.2,2,38,2,0,1
C-1471,Starter,Annual,43,168.46,51.8,2,56.9,5,69,10,0,0
C-1472,Starter,Monthly,12,96.79,32.9,2,77.6,14,23,3,3,0
C-1473,Professional,Monthly,4,500.93,94.2,10,36.0,9,39,6,5,1
C-1474,Enterprise,Monthly,12,4307.42,294.1,15,83.5,10,37,9,3,0
C-1475,Starter,Monthly,46,149.79,5.3,4,58.1,0,73,9,0,0
C-1476,Professional,Annual,41,591.2,129.7,19,81.8,8,50,7,3,1
C-1477,Starter,Annual,8,63.9,4.3,3,44.3,5,40,7,5,1
C-1478,Starter,Annual,47,143.88,4.0,5,12.2,14,75,5,2,1
C-1479,Enterprise,Annual,20,1951.57,136.1,58,67.8,1,47,7,1,0
C-1480,Professional,Annual,12,213.05,34.8,13,56.0,5,71,3,4,0
C-1481,Starter,Monthly,8,161.64,39.2,4,69.7,0,85,7,1,1
C-1482,Enterprise,Monthly,47,1972.79,295.1,34,80.6,4,29,10,3,0
C-1483,Professional,Monthly,32,485.51,140.1,15,43.0,10,26,2,2,1
C-1484,Enterprise,Monthly,10,2558.0,294.3,87,53.2,1,62,7,2,0
C-1485,Professional,Monthly,23,517.79,108.0,17,56.7,12,38,5,0,0
C-1486,Professional,Monthly,29,540.69,54.5,20,67.9,11,11,6,2,1
C-1487,Professional,Monthly,14,395.74,31.2,17,50.8,12,30,4,5,1
C-1488,Starter,Annual,43,122.78,19.4,4,76.1,14,84,1,0,1
C-1489,Professional,Monthly,12,498.38,133.6,16,92.3,13,85,8,4,0
C-1490,Professional,Monthly,46,669.65,115.0,8,90.9,10,87,0,5,0
C-1491,Starter,Monthly,19,110.52,10.4,1,44.4,8,52,5,0,1
C-1492,Professional,Monthly,8,407.68,31.2,5,34.9,2,86,3,5,1
C-1493,Professional,Monthly,31,574.12,89.1,16,66.2,13,40,1,5,1
C-1494,Enterprise,Annual,7,2875.41,250.0,54,58.2,13,59,0,0,0
C-1495,Enterprise,Monthly,45,4441.66,96.0,49,16.6,4,33,6,2,1
C-1496,Professional,Annual,39,416.78,83.2,17,92.1,6,40,1,3,1
C-1497,Starter,Annual,12,73.87,53.3,1,17.0,2,64,0,0,1
C-1498,Professional,Annual,4,219.12,119.4,20,31.6,10,42,5,3,1
C-1499,Starter,Annual,14,72.45,12.5,5,15.8,4,84,1,4,1
C-1500,Professional,Monthly,38,687.06,149.0,19,31.2,0,67,4,3,0
C-1501,Enterprise,Monthly,9,3226.04,245.4,50,53.4,10,54,2,3,1
C-1502,Professional,Monthly,41,286.18,138.9,15,82.2,8,44,9,4,0
C-1503,Professional,Annual,25,439.54,125.7,12,49.7,6,6,6,1,0
C-1504,Professional,Monthly,22,501.22,89.1,20,52.5,8,34,4,3,0
C-1505,Enterprise,Monthly,47,3025.67,120.0,27,68.4,1,74,2,3,1
C-1506,Starter,Annual,3,138.33,7.3,1,22.2,1,23,1,2,1
C-1507,Enterprise,Annual,33,2286.61,102.6,75,33.7,10,37,1,5,1
C-1508,Starter,Annual,32,51.18,46.5,4,52.3,11,9,9,0,0
C-1509,Starter,Monthly,47,114.64,29.6,3,74.6,14,65,4,1,1
C-1510,Professional,Monthly,35,385.75,55.4,10,16.6,1,26,2,1,0
C-1511,Professional,Annual,23,686.6,51.6,16,91.5,15,30,0,5,1
C-1512,Starter,Monthly,40,113.42,45.1,3,61.2,13,69,2,1,1
C-1513,Starter,Monthly,43,181.89,10.7,3,90.1,6,78,2,5,1
C-1514,Professional,Monthly,8,276.56,120.8,13,49.7,13,57,0,3,1
C-1515,Professional,Annual,47,591.17,104.2,12,31.6,10,38,7,2,0
C-1516,Enterprise,Monthly,15,4326.53,143.5,98,94.6,15,26,1,5,1
C-1517,Starter,Monthly,19,97.59,44.1,4,85.3,8,54,8,2,1
C-1518,Starter,Monthly,1,170.05,2.8,3,57.2,11,64,7,1,1
C-1519,Professional,Annual,31,409.98,129.0,18,63.9,4,49,4,1,1
C-1520,Starter,Monthly,29,172.11,55.9,5,91.1,0,62,3,3,0
C-1521,Enterprise,Annual,46,3477.51,192.3,73,13.6,10,74,9,0,0
C-1522,Professional,Monthly,26,597.82,126.3,10,73.3,7,44,6,1,1
C-1523,Starter,Monthly,5,183.46,52.0,5,50.1,1,0,0,4,0
C-1524,Starter,Annual,23,85.37,45.5,1,56.1,7,73,5,3,0
C-1525,Starter,Annual,2,93.72,24.2,4,19.9,0,11,4,3,0
C-1526,Starter,Annual,23,184.54,37.6,1,75.4,15,24,9,0,0
C-1527,Professional,Monthly,26,508.94,101.8,19,41.0,13,4,2,3,0
C-1528,Starter,Monthly,16,174.37,22.2,2,68.5,10,1,6,1,1
C-1529,Professional,Annual,4,759.9,110.3,14,23.1,8,11,10,3,0
C-1530,Starter,Annual,48,97.09,54.0,4,55.6,12,59,6,5,0
C-1531,Professional,Monthly,40,714.15,35.6,8,70.7,9,1,0,0,0
C-1532,Enterprise,Annual,8,1689.26,285.2,66,32.4,14,65,4,3,0
C-1533,Starter,Monthly,33,171.76,13.0,2,22.5,7,28,7,3,0
C-1534,Enterprise,Annual,10,4457.88,102.3,40,32.8,1,14,5,2,1
C-1535,Professional,Monthly,35,799.53,149.8,16,16.7,1,4,0,2,0
C-1536,Enterprise,Monthly,25,1483.25,232.9,73,61.7,7,79,3,5,0
C-1537,Enterprise,Monthly,37,1158.02,64.0,60,92.5,12,28,1,2,0
C-1538,Starter,Monthly,34,57.18,3.1,4,41.5,10,58,5,0,0
C-1539,Starter,Monthly,15,160.31,34.0,2,51.8,8,35,4,3,1
C-1540,Professional,Monthly,43,318.82,90.4,10,53.1,9,13,8,2,1
C-1541,Starter,Annual,48,91.97,20.7,1,15.6,14,31,3,3,1
C-1542,Starter,Monthly,13,110.24,22.1,5,51.3,5,60,9,1,1
C-1543,Starter,Monthly,25,74.75,39.6,4,36.7,0,55,0,2,1
C-1544,Professional,Annual,1,566.44,66.7,15,83.4,3,10,8,1,0
C-1545,Starter,Monthly,2,198.05,20.2,4,35.9,11,71,3,0,1
C-1546,Starter,Annual,45,106.61,8.5,3,59.2,4,64,10,4,1
C-1547,Professional,Monthly,26,272.05,81.7,15,56.4,6,32,5,5,1
C-1548,Professional,Monthly,18,600.5,42.0,3,45.4,4,43,5,4,0
C-1549,Starter,Monthly,23,130.21,40.5,5,76.1,11,51,10,1,1
C-1550,Starter,Monthly,3,126.04,22.2,2,34.7,7,10,9,1,1
C-1551,Enterprise,Annual,29,2925.51,102.4,16,52.2,6,17,8,0,0
C-1552,Starter,Annual,6,184.79,30.5,1,20.1,7,36,0,1,1
C-1553,Enterprise,Annual,28,1077.41,127.7,68,74.3,8,13,7,5,0
C-1554,Professional,Annual,1,210.78,28.1,3,84.5,2,29,3,0,0
C-1555,Professional,Monthly,8,365.77,91.2,3,31.7,0,10,1,5,0
C-1556,Starter,Annual,42,135.61,8.3,5,83.5,2,74,2,3,0
C-1557,Enterprise,Monthly,16,3509.42,227.7,46,37.4,2,66,4,3,0
C-1558,Enterprise,Monthly,45,3468.11,236.1,35,27.5,12,42,9,3,1
C-1559,Enterprise,Annual,41,4843.33,76.1,75,49.2,3,77,2,5,0
C-1560,Enterprise,Annual,15,1735.68,180.5,26,81.6,12,44,6,0,0
C-1561,Professional,Annual,38,427.16,135.3,7,42.0,13,87,9,4,1
C-1562,Professional,Annual,37,723.38,114.7,17,83.9,0,86,8,5,0
C-1563,Enterprise,Monthly,19,4690.56,233.3,57,81.4,14,56,10,2,0
C-1564,Enterprise,Monthly,31,1698.55,216.3,90,53.1,1,59,5,0,0
C-1565,Professional,Monthly,42,638.6,121.4,10,81.2,7,72,3,2,1
C-1566,Starter,Monthly,43,157.83,27.2,5,52.5,10,57,0,3,1
C-1567,Enterprise,Annual,24,1898.38,150.7,56,23.2,14,26,2,0,1
C-1568,Starter,Monthly,29,152.07,35.9,5,54.6,0,21,10,1,0
C-1569,Enterprise,Monthly,32,2473.07,239.1,17,53.5,6,63,10,0,1
C-1570,Professional,Annual,45,603.38,121.9,3,45.5,6,87,10,5,1
C-1571,Professional,Monthly,20,376.16,30.2,18,36.4,14,0,10,4,0
C-1572,Starter,Annual,32,68.61,42.8,2,34.9,10,74,6,1,1
C-1573,Professional,Annual,47,715.0,146.1,11,18.9,4,80,6,3,1
C-1574,Starter,Annual,11,133.95,30.6,1,85.7,7,18,1,2,0
C-1575,Starter,Monthly,5,151.54,37.9,5,49.5,14,14,0,2,0
C-1576,Professional,Annual,39,295.22,135.8,18,78.8,0,19,2,0,0
C-1577,Enterprise,Annual,26,935.89,58.7,49,42.7,2,60,3,2,1
C-1578,Enterprise,Annual,17,4627.41,119.7,54,41.0,10,10,2,1,0
C-1579,Enterprise,Monthly,38,1114.98,248.5,48,73.4,2,44,10,3,1
C-1580,Starter,Monthly,13,84.9,25.9,3,53.3,10,2,0,3,0
C-1581,Starter,Monthly,21,177.08,2.1,5,17.4,11,29,6,2,1
C-1582,Enterprise,Annual,40,2593.41,252.0,96,50.8,3,26,4,0,0
C-1583,Starter,Monthly,18,132.13,27.1,5,15.5,10,27,5,0,1
C-1584,Professional,Monthly,23,640.92,29.9,19,33.6,12,26,9,1,0
C-1585,Starter,Annual,24,64.75,54.4,2,88.0,2,6,0,2,0
C-1586,Professional,Annual,28,659.55,149.1,11,93.2,7,66,4,3,0
C-1587,Professional,Annual,37,680.5,104.1,14,14.1,3,49,3,1,0
C-1588,Professional,Monthly,16,690.94,124.1,7,37.0,7,17,8,3,1
C-1589,Professional,Monthly,45,717.69,99.0,12,93.2,3,17,8,5,0
C-1590,Starter,Annual,28,75.98,15.9,5,19.6,6,83,9,1,1
C-1591,Starter,Monthly,6,124.03,25.2,5,47.1,15,79,1,0,1
C-1592,Professional,Annual,10,342.29,143.0,13,58.0,7,26,5,1,1
C-1593,Starter,Monthly,11,156.78,33.5,4,71.2,9,45,10,0,0
C-1594,Professional,Annual,45,216.83,53.0,11,77.4,15,11,6,4,1
C-1595,Professional,Monthly,5,521.7,36.7,12,42.8,5,12,6,1,0
C-1596,Professional,Monthly,34,458.81,103.5,17,84.6,4,20,3,1,0
C-1597,Starter,Annual,13,117.95,52.5,2,43.4,2,20,5,2,1
C-1598,Starter,Monthly,34,166.68,56.6,5,33.8,11,78,0,2,1
C-1599,Starter,Monthly,28,96.83,17.8,1,10.3,14,75,4,5,1
C-1600,Starter,Monthly,23,82.54,35.6,2,32.8,8,84,8,1,1
C-1601,Starter,Annual,38,105.36,55.3,5,65.4,14,61,5,2,1
C-1602,Professional,Annual,48,393.35,78.6,16,46.0,11,0,1,5,0
C-1603,Starter,Monthly,13,148.91,28.0,1,32.0,9,70,7,1,1
C-1604,Starter,Annual,28,67.57,12.0,5,84.1,7,0,5,3,1
C-1605,Professional,Annual,36,713.2,86.1,3,71.6,0,76,8,4,0
C-1606,Starter,Monthly,9,103.46,38.3,1,65.0,8,18,3,5,1
C-1607,Starter,Annual,14,57.45,11.1,5,21.1,0,21,5,0,1
C-1608,Enterprise,Annual,11,2812.61,190.4,27,81.7,14,73,9,4,0
C-1609,Starter,Annual,45,171.4,40.7,2,24.4,1,29,2,1,1
C-1610,Professional,Annual,30,484.16,24.2,10,50.9,3,62,1,2,1
C-1611,Starter,Monthly,19,107.18,31.4,5,77.7,11,73,2,5,1
C-1612,Starter,Annual,6,167.11,10.1,5,45.4,12,5,0,4,1
C-1613,Professional,Annual,19,546.71,139.4,6,76.2,3,47,9,0,1
C-1614,Starter,Annual,47,123.25,29.3,3,62.2,0,13,2,2,0
C-1615,Professional,Monthly,45,322.26,118.8,7,93.8,14,69,10,3,0
C-1616,Starter,Monthly,43,179.06,48.9,5,68.6,10,86,9,4,0
C-1617,Starter,Monthly,38,95.3,40.9,4,14.4,14,11,9,0,0
C-1618,Professional,Annual,15,419.9,48.5,10,86.7,4,14,10,3,1
C-1619,Starter,Annual,41,63.0,20.6,5,64.9,13,53,3,0,0
C-1620,Professional,Annual,35,479.77,68.8,5,39.1,4,14,1,5,0
C-1621,Professional,Annual,40,354.07,112.2,6,63.0,12,41,10,4,1
C-1622,Professional,Monthly,42,433.99,59.7,6,33.7,2,27,7,2,1
C-1623,Enterprise,Monthly,6,3180.65,64.5,24,80.2,0,52,3,4,1
C-1624,Starter,Monthly,11,107.67,46.8,5,80.0,10,10,10,4,0
C-1625,Professional,Monthly,38,492.27,105.0,13,83.0,2,57,9,0,1
C-1626,Enterprise,Monthly,36,4592.59,60.2,92,86.3,8,46,9,5,1
C-1627,Enterprise,Monthly,19,3391.48,62.4,15,61.7,2,4,0,3,0
C-1628,Professional,Monthly,39,521.47,48.1,9,17.3,15,75,2,3,0
C-1629,Starter,Annual,45,85.65,4.8,3,10.2,0,83,6,2,1
C-1630,Starter,Monthly,8,58.61,8.1,5,41.9,3,2,5,4,1
C-1631,Enterprise,Monthly,22,1703.59,174.7,84,33.1,11,68,3,4,1
C-1632,Professional,Annual,47,460.77,115.3,13,31.8,7,32,7,4,1
C-1633,Starter,Annual,34,132.25,44.5,1,49.9,12,90,10,5,1
C-1634,Starter,Annual,3,144.23,14.6,4,63.3,3,59,6,1,1
C-1635,Professional,Monthly,34,526.56,31.0,6,24.1,14,59,6,0,0
C-1636,Enterprise,Monthly,29,4989.45,264.9,49,20.8,12,59,6,5,0
C-1637,Starter,Monthly,43,191.42,48.7,3,61.7,13,40,7,0,1
C-1638,Starter,Annual,35,95.2,59.1,5,66.5,11,11,9,3,1
C-1639,Professional,Annual,2,782.18,28.7,11,12.4,0,42,4,5,1
C-1640,Enterprise,Monthly,42,3922.87,143.5,24,45.8,7,70,9,3,0
C-1641,Enterprise,Annual,38,4899.86,248.4,96,14.1,12,49,6,3,1
C-1642,Starter,Monthly,20,77.26,58.1,2,18.8,10,61,9,4,1
C-1643,Professional,Annual,36,239.42,149.7,11,41.3,1,60,7,4,1
C-1644,Starter,Monthly,40,113.23,31.7,1,58.3,4,58,1,3,1
C-1645,Starter,Annual,42,84.34,12.5,4,10.1,14,80,7,1,0
C-1646,Starter,Monthly,14,69.08,58.3,1,26.1,8,17,7,0,1
C-1647,Enterprise,Annual,36,1337.65,100.6,26,64.7,1,6,2,2,0
C-1648,Professional,Monthly,47,439.43,115.4,3,76.4,3,69,5,1,1
C-1649,Enterprise,Monthly,19,3727.7,105.0,63,25.1,14,43,3,5,1
C-1650,Professional,Monthly,16,342.65,57.4,7,19.4,4,90,9,3,1
C-1651,Enterprise,Monthly,5,2388.47,98.5,88,27.8,1,26,2,1,1
C-1652,Enterprise,Annual,33,994.65,50.8,75,23.3,2,89,5,2,0
C-1653,Enterprise,Annual,6,4570.34,287.0,57,18.5,3,69,8,1,0
C-1654,Professional,Monthly,42,246.77,94.8,5,60.4,9,34,5,5,1
C-1655,Professional,Monthly,25,756.76,118.2,15,22.8,6,52,7,0,1
C-1656,Starter,Monthly,15,95.76,23.3,4,68.8,3,80,7,2,1
C-1657,Enterprise,Annual,47,4766.3,102.0,10,14.0,4,23,4,1,1
C-1658,Enterprise,Monthly,26,4963.6,127.8,37,66.3,6,88,5,0,0
C-1659,Professional,Monthly,48,295.91,28.5,5,36.9,5,56,0,4,0
C-1660,Professional,Annual,27,687.11,75.8,11,20.7,3,11,7,5,0
C-1661,Starter,Monthly,3,141.88,8.7,3,43.4,1,42,2,5,0
C-1662,Starter,Monthly,25,184.77,33.0,4,70.4,2,2,3,4,0
C-1663,Starter,Monthly,41,77.24,28.6,5,29.6,5,76,0,1,1
C-1664,Starter,Monthly,34,131.57,52.3,1,51.8,13,76,6,2,1
C-1665,Enterprise,Monthly,14,3201.47,290.6,31,57.1,3,32,6,1,0
C-1666,Starter,Annual,19,101.37,15.7,4,32.2,2,9,6,0,0
C-1667,Starter,Annual,35,152.11,9.0,2,22.3,6,82,4,5,1
C-1668,Professional,Monthly,30,673.42,106.8,12,55.5,11,85,6,4,0
C-1669,Professional,Monthly,22,248.23,54.1,6,63.5,14,17,9,5,0
C-1670,Starter,Monthly,4,121.95,14.7,5,17.3,7,68,2,3,1
C-1671,Starter,Monthly,9,81.73,36.9,3,32.4,4,42,9,0,0
C-1672,Professional,Annual,1,694.46,123.2,17,64.3,6,7,9,5,0
C-1673,Starter,Annual,40,158.72,16.8,5,43.6,1,61,5,1,0
C-1674,Enterprise,Monthly,43,4089.29,195.5,34,56.7,5,66,10,4,0
C-1675,Professional,Annual,47,392.28,77.5,19,35.8,10,43,0,2,1
C-1676,Professional,Monthly,44,251.99,73.9,17,92.4,10,50,10,3,1
C-1677,Professional,Annual,26,755.58,107.7,8,36.3,3,39,4,2,0
C-1678,Enterprise,Monthly,46,4352.69,117.1,87,48.5,6,83,0,0,1
C-1679,Starter,Monthly,35,89.24,20.8,3,78.0,2,16,10,1,1
C-1680,Enterprise,Annual,34,3517.59,175.7,81,18.5,2,16,0,2,0
C-1681,Starter,Annual,34,142.65,15.6,5,69.6,5,19,0,1,0
C-1682,Enterprise,Annual,32,2592.24,278.9,85,47.3,12,67,3,5,1
C-1683,Professional,Monthly,27,469.02,27.8,3,66.6,15,62,3,2,0
C-1684,Starter,Annual,12,104.8,50.1,3,60.3,3,18,1,1,0
C-1685,Enterprise,Monthly,11,2220.02,113.1,35,46.7,8,49,6,4,1
C-1686,Starter,Monthly,22,187.36,19.3,1,27.9,2,34,8,1,1
C-1687,Starter,Annual,22,192.87,45.8,4,25.3,11,47,5,1,1
C-1688,Starter,Annual,48,160.59,54.6,5,81.4,11,40,0,1,1
C-1689,Enterprise,Monthly,24,857.72,291.7,36,71.8,1,59,2,1,0
C-1690,Professional,Annual,37,319.58,143.7,7,77.4,13,49,8,4,0
C-1691,Starter,Monthly,44,101.08,46.6,2,55.1,9,39,3,0,1
C-1692,Professional,Annual,28,261.93,53.1,6,46.7,7,83,7,0,0
C-1693,Starter,Annual,46,70.9,3.7,3,14.5,9,0,7,4,1
C-1694,Starter,Annual,31,160.13,31.7,1,14.0,8,65,5,4,1
C-1695,Starter,Annual,48,103.82,17.4,3,57.3,14,66,4,5,1
C-1696,Starter,Monthly,7,89.04,41.4,5,49.4,11,9,5,5,0
C-1697,Professional,Annual,9,554.92,141.6,9,48.8,1,80,1,3,0
C-1698,Starter,Monthly,45,121.65,25.4,2,29.5,9,60,10,4,1
C-1699,Starter,Monthly,37,77.9,57.4,5,35.7,14,48,7,3,1
C-1700,Professional,Monthly,29,367.95,73.1,15,74.9,14,71,5,3,1
C-1701,Professional,Monthly,16,438.24,104.9,6,18.0,12,66,5,4,0
C-1702,Enterprise,Monthly,5,4603.32,79.4,76,52.0,15,70,2,2,1
C-1703,Starter,Annual,14,75.99,7.1,1,82.4,0,21,10,4,0
C-1704,Professional,Annual,37,600.17,28.8,5,14.5,2,16,0,0,0
C-1705,Enterprise,Monthly,45,3152.41,298.8,97,50.4,13,12,9,2,0
C-1706,Starter,Monthly,12,160.84,12.0,3,78.3,4,33,7,5,1
C-1707,Enterprise,Annual,3,3255.59,165.3,92,76.8,14,34,3,3,1
C-1708,Starter,Monthly,44,96.44,28.8,2,42.8,3,80,5,5,1
C-1709,Professional,Annual,9,753.11,20.2,8,58.6,4,16,3,5,1
C-1710,Enterprise,Annual,2,2936.85,152.6,98,30.5,9,35,5,1,1
C-1711,Enterprise,Annual,3,3105.54,192.4,93,11.7,6,65,5,3,1
C-1712,Professional,Monthly,9,534.27,56.2,7,48.3,6,53,2,5,1
C-1713,Enterprise,Annual,18,3395.38,124.0,97,84.4,9,58,9,0,1
C-1714,Professional,Monthly,16,737.41,102.3,8,44.1,0,55,0,4,0
C-1715,Enterprise,Monthly,34,1415.52,289.5,12,11.2,5,76,7,4,1
C-1716,Professional,Annual,36,283.35,54.9,13,63.7,6,0,9,1,1
C-1717,Enterprise,Monthly,33,3099.92,149.7,12,27.4,10,68,3,1,0
C-1718,Starter,Monthly,10,83.83,17.0,3,16.1,12,7,8,1,0
C-1719,Enterprise,Annual,17,3981.26,196.0,86,33.0,5,85,2,1,0
C-1720,Starter,Monthly,47,95.16,45.8,4,20.2,14,10,0,4,0
C-1721,Enterprise,Monthly,10,4734.08,276.8,40,64.7,14,88,5,5,0
C-1722,Enterprise,Monthly,17,2247.91,139.3,48,31.9,4,19,7,0,0
